~id,~from,~to,~label,score:Int
9c93c6c4-f54e-11ea-a3f0-a45e60e78b29,003A000001HZgSOIA1,003A000001sltKcIAI,knows,None
9c93c764-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVSmIAP,003A000001hqlQuIAI,knows,1
9c93c804-f54e-11ea-a3f0-a45e60e78b29,003A000001zXZzrIAG,003A000001kxxYpIAI,knows,1
9c93c8a4-f54e-11ea-a3f0-a45e60e78b29,003A000001kJCqTIAW,003A000001mCS99IAG,knows,1
9c93c93a-f54e-11ea-a3f0-a45e60e78b29,003A000001kGOGNIA4,003A000001KDVR5IAP,knows,1
9c93c9da-f54e-11ea-a3f0-a45e60e78b29,003A000001Ed0mlIAB,003A000001t6gqlIAA,knows,2
9c93ca7a-f54e-11ea-a3f0-a45e60e78b29,003A0000026NnsIIAS,003A000001jOzU9IAK,knows,4
9c93cb10-f54e-11ea-a3f0-a45e60e78b29,0032K00002AjlwhQAB,003A000001gOfe2IAC,knows,1
9c93cbb0-f54e-11ea-a3f0-a45e60e78b29,003A000001t4a6yIAA,003A0000025JnNmIAK,knows,None
9c93cdd6-f54e-11ea-a3f0-a45e60e78b29,003A000001rgszYIAQ,003A000001FlxvaIAB,knows,3
9c93cf66-f54e-11ea-a3f0-a45e60e78b29,003A000001vzupKIAQ,0032K00002LLhRAQA1,knows,None
9c93d038-f54e-11ea-a3f0-a45e60e78b29,003A000001t4a6yIAA,003A000001hpco1IAA,knows,2
9c93d0ec-f54e-11ea-a3f0-a45e60e78b29,003A000001w0QsJIAU,003A000001jPSZlIAO,knows,1
9c93d18c-f54e-11ea-a3f0-a45e60e78b29,003A000001zWwLlIAK,003A000001KDVaHIAX,knows,1
9c93d236-f54e-11ea-a3f0-a45e60e78b29,003A000001ul4KpIAI,003A000001jeOoxIAE,knows,1
9c93d2d6-f54e-11ea-a3f0-a45e60e78b29,003A000001sN3KrIAK,003A000001wUEEEIA4,knows,None
9c93d380-f54e-11ea-a3f0-a45e60e78b29,003A000001qdFfUIAU,003A000001o8XrTIAU,knows,1
9c93d420-f54e-11ea-a3f0-a45e60e78b29,003A000001fOUgbIAG,003A000000yMvdFIAS,knows,2
9c93d4c0-f54e-11ea-a3f0-a45e60e78b29,003A000001At5giIAB,003A000001slwbjIAA,knows,2
9c93d560-f54e-11ea-a3f0-a45e60e78b29,003A000001uCJJYIA4,003A000001Ed0lZIAR,knows,1
9c93d600-f54e-11ea-a3f0-a45e60e78b29,003A000001slxKfIAI,003A000001gkbeKIAQ,knows,3
9c93d6a0-f54e-11ea-a3f0-a45e60e78b29,003A000001taBNXIA2,003A000001LofCBIAZ,knows,1
9c93d740-f54e-11ea-a3f0-a45e60e78b29,003A000001A3GWaIAN,003A000001ZOrliIAD,knows,None
9c93d7e0-f54e-11ea-a3f0-a45e60e78b29,003A000001hqK2ZIAU,003A000001jPBuiIAG,knows,1
9c93d88a-f54e-11ea-a3f0-a45e60e78b29,003A000001r6i9JIAQ,003A000000yVrscIAC,knows,3
9c93d9ac-f54e-11ea-a3f0-a45e60e78b29,003A000001um1YeIAI,003A0000022CfP2IAK,knows,None
9c93dace-f54e-11ea-a3f0-a45e60e78b29,003A0000027LR4AIAW,003A000001lN8jnIAC,knows,1
9c93dd80-f54e-11ea-a3f0-a45e60e78b29,003A000001slSqpIAE,003A000001wX3QoIAK,knows,1
9c93dfc4-f54e-11ea-a3f0-a45e60e78b29,003A000001qEqhoIAC,003A000001KDVS6IAP,knows,1
9c93e64a-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvdiIAC,003A0000019OnQxIAK,knows,4
9c93edc0-f54e-11ea-a3f0-a45e60e78b29,003A000001pz3lzIAA,003A000001KDVdyIAH,knows,1
9c93ef64-f54e-11ea-a3f0-a45e60e78b29,003A000001gJcaeIAC,003A000001slvTvIAI,knows,None
9c93f0cc-f54e-11ea-a3f0-a45e60e78b29,003A000001h0m0mIAA,003A000001mvcgMIAQ,knows,1
9c93f220-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVWLIA5,003A000001wV5CyIAK,knows,1
9c93f374-f54e-11ea-a3f0-a45e60e78b29,003A000001Jq5FPIAZ,003A000001kmizrIAA,knows,1
9c93f69e-f54e-11ea-a3f0-a45e60e78b29,003A000001qD3eXIAS,003A000001QclnpIAB,knows,2
9c93fc3e-f54e-11ea-a3f0-a45e60e78b29,003A000001qerwIIAQ,003A000000yMvZvIAK,knows,2
9c93ff0e-f54e-11ea-a3f0-a45e60e78b29,003A000001mwo5dIAA,003A000001wWGZPIA4,knows,None
9c94009e-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVeKIAX,003A000001ylKVmIAM,knows,None
9c9401e8-f54e-11ea-a3f0-a45e60e78b29,003A000001w0vobIAA,003A000001t63sdIAA,knows,None
9c9403fa-f54e-11ea-a3f0-a45e60e78b29,003A000001ykSUbIAM,003A000001umNBiIAM,knows,None
9c940670-f54e-11ea-a3f0-a45e60e78b29,003A000001t6l6rIAA,003A000001fYzfUIAS,knows,3
9c9407e2-f54e-11ea-a3f0-a45e60e78b29,003A000001umyk0IAA,003A000001naAd3IAE,knows,1
9c9408c8-f54e-11ea-a3f0-a45e60e78b29,003A00000292iDPIAY,003A000001qeHz8IAE,knows,1
9c940986-f54e-11ea-a3f0-a45e60e78b29,0032K00002HZ0D6QAL,003A000001KDVPgIAP,knows,1
9c940a4e-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVhYIAX,003A000001nd3fXIAQ,knows,None
9c940cc4-f54e-11ea-a3f0-a45e60e78b29,003A000001umyk0IAA,003A00000215t0uIAA,knows,None
9c940eae-f54e-11ea-a3f0-a45e60e78b29,003A000001ylhGiIAI,003A000001XfuGjIAJ,knows,1
9c940f9e-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVVmIAP,003A000001tQohrIAC,knows,None
9c94105c-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVh0IAH,003A000001umNJSIA2,knows,None
9c941106-f54e-11ea-a3f0-a45e60e78b29,003A000001nyiTUIAY,003A000001vzEcxIAE,knows,None
9c9411a6-f54e-11ea-a3f0-a45e60e78b29,0032K00002MfGNsQAN,003A00000293FIBIA2,knows,1
9c941250-f54e-11ea-a3f0-a45e60e78b29,003A000001ylguqIAA,003A000001atGfmIAE,knows,None
9c9412f0-f54e-11ea-a3f0-a45e60e78b29,003A000001hrRufIAE,003A000001dMDj0IAG,knows,1
9c941390-f54e-11ea-a3f0-a45e60e78b29,0032K00002EmDEwQAN,003A00000293x6fIAA,knows,None
9c941430-f54e-11ea-a3f0-a45e60e78b29,0032K00002G5MajQAF,003A000001KDVfcIAH,knows,1
9c9414c6-f54e-11ea-a3f0-a45e60e78b29,003A000001ZCUT1IAP,003A000001Ed0mVIAR,knows,1
9c941570-f54e-11ea-a3f0-a45e60e78b29,003A000001jdZ8wIAE,003A000001KDVWyIAP,knows,3
9c941714-f54e-11ea-a3f0-a45e60e78b29,003A000001Fj5ApIAJ,003A000001iGheRIAS,knows,2
9c9417d2-f54e-11ea-a3f0-a45e60e78b29,003A000001qeUmpIAE,003A0000020nTIWIA2,knows,None
9c94198a-f54e-11ea-a3f0-a45e60e78b29,003A000001ncgq2IAA,003A000001sln2iIAA,knows,None
9c941c96-f54e-11ea-a3f0-a45e60e78b29,003A000001hrnKuIAI,003A000001pwf6TIAQ,knows,0
9c941d72-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvS8IAK,003A0000024A2mIIAS,knows,None
9c941e1c-f54e-11ea-a3f0-a45e60e78b29,003A000001fYD1zIAG,003A000001nyaTkIAI,knows,1
9c941eb2-f54e-11ea-a3f0-a45e60e78b29,003A000001hrhpxIAA,003A000001qEEWCIA4,knows,0
9c941f5c-f54e-11ea-a3f0-a45e60e78b29,003A000001jf0JjIAI,003A000001t4evoIAA,knows,2
9c941ff2-f54e-11ea-a3f0-a45e60e78b29,003A000001KC6SeIAL,0032K00002NkPzEQAV,knows,None
9c942092-f54e-11ea-a3f0-a45e60e78b29,003A000001xgFgXIAU,003A000001pjGWJIA2,knows,None
9c942132-f54e-11ea-a3f0-a45e60e78b29,003A000001zXAo4IAG,003A000001qdaA7IAI,knows,2
9c9421e6-f54e-11ea-a3f0-a45e60e78b29,003A000001ylsNnIAI,003A000001o8munIAA,knows,1
9c942286-f54e-11ea-a3f0-a45e60e78b29,003A000001knGp3IAE,0032K00002LNF69QAH,knows,None
9c94236c-f54e-11ea-a3f0-a45e60e78b29,003A000001nbZWCIA2,003A000001vzMMcIAM,knows,None
9c9424b6-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVgDIAX,003A000001KDVV2IAP,knows,1
9c94260a-f54e-11ea-a3f0-a45e60e78b29,003A000001o8UndIAE,003A000001Zez1zIAB,knows,1
9c9426c8-f54e-11ea-a3f0-a45e60e78b29,003A000001HZ7SKIA1,003A000001nVQ14IAG,knows,1
9c94275e-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvbBIAS,0032K00002AjJcrQAF,knows,None
9c942876-f54e-11ea-a3f0-a45e60e78b29,003A000001ykF6hIAE,003A000001xhFwfIAE,knows,None
9c942948-f54e-11ea-a3f0-a45e60e78b29,003A000001fY9lyIAC,003A000001vEqTtIAK,knows,1
9c9429e8-f54e-11ea-a3f0-a45e60e78b29,003A0000020GAWQIA4,0032K00002AjlXyQAJ,knows,None
9c942a88-f54e-11ea-a3f0-a45e60e78b29,003A000001lNMGJIA4,003A000001PLZAaIAP,knows,1
9c942b28-f54e-11ea-a3f0-a45e60e78b29,003A000001t3lIZIAY,003A000001R2lexIAB,knows,1
9c942eac-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvd7IAC,003A000001rjvDQIAY,knows,1
9c942f88-f54e-11ea-a3f0-a45e60e78b29,003A000001gk5GrIAI,003A000001FlhS7IAJ,knows,3
9c943028-f54e-11ea-a3f0-a45e60e78b29,003A000001Ed0mpIAB,003A000001m8yaDIAQ,knows,1
9c9430d2-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVVMIA5,003A000001KDVWHIA5,knows,1
9c94317c-f54e-11ea-a3f0-a45e60e78b29,003A000001WkEZ3IAN,003A000001BdIgGIAV,knows,3
9c94321c-f54e-11ea-a3f0-a45e60e78b29,003A0000021DzTAIA0,003A000001kxpHtIAI,knows,1
9c9432bc-f54e-11ea-a3f0-a45e60e78b29,003A000001t67fSIAQ,003A000001iuXb8IAE,knows,2
9c943352-f54e-11ea-a3f0-a45e60e78b29,003A000001o9Nj0IAE,003A000001Jq5S8IAJ,knows,1
9c9433fc-f54e-11ea-a3f0-a45e60e78b29,003A000001dMfmqIAC,003A000001w0qi3IAA,knows,None
9c943492-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVhLIAX,003A000001etqZ6IAI,knows,1
9c943532-f54e-11ea-a3f0-a45e60e78b29,003A000001mCSJBIA4,003A000001yl7TLIAY,knows,1
9c9435d2-f54e-11ea-a3f0-a45e60e78b29,003A00000291qLQIAY,003A000000tOIcOIAW,knows,3
9c943668-f54e-11ea-a3f0-a45e60e78b29,003A000001sN3KrIAK,003A000001t4aIjIAI,knows,None
9c943708-f54e-11ea-a3f0-a45e60e78b29,003A0000024Adb6IAC,003A000001vzO7EIAU,knows,None
9c9437a8-f54e-11ea-a3f0-a45e60e78b29,003A000001ls1TiIAI,003A000001A7p5eIAB,knows,4
9c943848-f54e-11ea-a3f0-a45e60e78b29,003A000001hrXA8IAM,003A000001jP3YNIA0,knows,2
9c9438e8-f54e-11ea-a3f0-a45e60e78b29,003A000001AtNWvIAN,003A000001KERknIAH,knows,1
9c94397e-f54e-11ea-a3f0-a45e60e78b29,003A000001umY6tIAE,003A000001xhDvXIAU,knows,None
9c943a28-f54e-11ea-a3f0-a45e60e78b29,0032K00002DwATLQA3,003A000001pjX59IAE,knows,1
9c943abe-f54e-11ea-a3f0-a45e60e78b29,003A0000024lsiFIAQ,003A000001ncHsaIAE,knows,None
9c943b5e-f54e-11ea-a3f0-a45e60e78b29,003A000001pSnlfIAC,003A000001fX2aMIAS,knows,1
9c943bfe-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvZFIA0,003A000000yMvT7IAK,knows,2
9c943c94-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVg2IAH,003A0000020wCpiIAE,knows,4
9c943d2a-f54e-11ea-a3f0-a45e60e78b29,003A000001wWKrNIAW,003A000001V8QRhIAN,knows,1
9c943dca-f54e-11ea-a3f0-a45e60e78b29,003A000001OyvvoIAB,003A00000215FFBIA2,knows,4
9c943e6a-f54e-11ea-a3f0-a45e60e78b29,003A000001KwGVcIAN,003A000001xeLdpIAE,knows,None
9c943f0a-f54e-11ea-a3f0-a45e60e78b29,003A000001gjXD9IAM,003A000001C0ujdIAB,knows,3
9c943fa0-f54e-11ea-a3f0-a45e60e78b29,0032K00002NkQUqQAN,003A000001kIg02IAC,knows,1
9c944040-f54e-11ea-a3f0-a45e60e78b29,003A000001slxoyIAA,003A000001p442TIAQ,knows,0
9c9440e0-f54e-11ea-a3f0-a45e60e78b29,0032K00002Ajs5gQAB,003A000001kmEsEIAU,knows,1
9c944176-f54e-11ea-a3f0-a45e60e78b29,003A000001ArXwuIAF,003A000001Oe70jIAB,knows,2
9c944216-f54e-11ea-a3f0-a45e60e78b29,003A000001g81QUIAY,003A0000020Fjb2IAC,knows,1
9c9442d4-f54e-11ea-a3f0-a45e60e78b29,003A0000020ECnTIAW,003A000001jKjE5IAK,knows,1
9c944392-f54e-11ea-a3f0-a45e60e78b29,003A000001fY1EeIAK,003A000001Ed0mOIAR,knows,1
9c94446e-f54e-11ea-a3f0-a45e60e78b29,003A000001Jq5FPIAZ,003A000001pVIAfIAO,knows,0
9c944504-f54e-11ea-a3f0-a45e60e78b29,003A000001LMOKbIAP,003A0000028Fy5CIAS,knows,None
9c9445a4-f54e-11ea-a3f0-a45e60e78b29,003A000001VqSj9IAF,003A000001pWGAEIA4,knows,0
9c944644-f54e-11ea-a3f0-a45e60e78b29,003A000001nbEFeIAM,003A000001vEVT1IAO,knows,1
9c9446e4-f54e-11ea-a3f0-a45e60e78b29,003A000001xhGRuIAM,003A000001muF8iIAE,knows,2
9c94477a-f54e-11ea-a3f0-a45e60e78b29,003A000001p3GyuIAE,003A000001BnUN5IAN,knows,3
9c944810-f54e-11ea-a3f0-a45e60e78b29,003A000001AtNWvIAN,003A000001skGIqIAM,knows,None
9c9448b0-f54e-11ea-a3f0-a45e60e78b29,003A000001vzi6EIAQ,003A000001Fn0fuIAB,knows,1
9c9449be-f54e-11ea-a3f0-a45e60e78b29,003A000001kFy0eIAC,003A000001VRCLWIA5,knows,1
9c944ad6-f54e-11ea-a3f0-a45e60e78b29,003A000001FmhYvIAJ,003A000001xhamkIAA,knows,None
9c944bc6-f54e-11ea-a3f0-a45e60e78b29,003A000001zemUeIAI,003A000001tZyf3IAC,knows,None
9c944d06-f54e-11ea-a3f0-a45e60e78b29,003A000001hpFzyIAE,003A000001qDyXsIAK,knows,0
9c944e28-f54e-11ea-a3f0-a45e60e78b29,003A000001p6ceoIAA,003A000001fXUwbIAG,knows,1
9c944f54-f54e-11ea-a3f0-a45e60e78b29,003A000001pVN73IAG,003A000001Wv6ojIAB,knows,1
9c945076-f54e-11ea-a3f0-a45e60e78b29,003A000001gjXE2IAM,003A0000015bBodIAE,knows,1
9c9451de-f54e-11ea-a3f0-a45e60e78b29,003A000001iWyx1IAC,003A0000021CC0dIAG,knows,None
9c94531e-f54e-11ea-a3f0-a45e60e78b29,003A000001umt5dIAA,003A000001iulv3IAA,knows,1
9c945436-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvUBIA0,003A000001wUCoGIAW,knows,None
9c945558-f54e-11ea-a3f0-a45e60e78b29,003A000001KwGVcIAN,003A000001umkWrIAI,knows,1
9c945684-f54e-11ea-a3f0-a45e60e78b29,003A000001Ed0o6IAB,003A000001iu4M5IAI,knows,1
9c9457a6-f54e-11ea-a3f0-a45e60e78b29,003A000001xgsqWIAQ,003A000001qcOxWIAU,knows,1
9c9458dc-f54e-11ea-a3f0-a45e60e78b29,003A000001t3qr9IAA,003A000001iWGLxIAO,knows,1
9c945bac-f54e-11ea-a3f0-a45e60e78b29,003A000001un9SvIAI,003A0000022TbCUIA0,knows,None
9c945e2c-f54e-11ea-a3f0-a45e60e78b29,003A000001uCa0LIAS,003A000001fYCyAIAW,knows,1
9c945fd0-f54e-11ea-a3f0-a45e60e78b29,003A000001KwFySIAV,003A000001KDVVCIA5,knows,1
9c946174-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvQ2IAK,003A000001HZnUtIAL,knows,2
9c946386-f54e-11ea-a3f0-a45e60e78b29,0032K00002Mdmh1QAB,003A000001lNM6SIAW,knows,1
9c9465fc-f54e-11ea-a3f0-a45e60e78b29,003A000001t4VMXIA2,003A000001vivJgIAI,knows,None
9c9467be-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVavIAH,003A0000012TXJWIA4,knows,1
9c946a0c-f54e-11ea-a3f0-a45e60e78b29,0032K00002Ajm1VQAR,003A000001wTUAMIA4,knows,1
9c946c0a-f54e-11ea-a3f0-a45e60e78b29,003A000001uCa0LIAS,003A000001GKrHgIAL,knows,1
9c946d72-f54e-11ea-a3f0-a45e60e78b29,003A000001LOlJMIA1,003A000000yMvIDIA0,knows,2
9c946ec6-f54e-11ea-a3f0-a45e60e78b29,003A000001wWHA7IAO,003A000001XQ41dIAD,knows,1
9c947010-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVPYIA5,003A000001hrDsIIAU,knows,1
9c947164-f54e-11ea-a3f0-a45e60e78b29,003A0000022VntuIAC,003A000001ullLQIAY,knows,1
9c9472ae-f54e-11ea-a3f0-a45e60e78b29,003A000001lrKSfIAM,003A000001XDG4ZIAX,knows,1
9c947402-f54e-11ea-a3f0-a45e60e78b29,003A000001wWbDFIA0,003A000001nVMgVIAW,knows,1
9c94789e-f54e-11ea-a3f0-a45e60e78b29,003A000001f1V6PIAU,003A000001WOQTRIA5,knows,1
9c947aec-f54e-11ea-a3f0-a45e60e78b29,003A000001FFUocIAH,003A000001p4kTnIAI,knows,2
9c947ca4-f54e-11ea-a3f0-a45e60e78b29,003A000001WNZkrIAH,003A000001lLjGiIAK,knows,1
9c94830c-f54e-11ea-a3f0-a45e60e78b29,003A000001tZlQQIA0,003A000001lMPRFIA4,knows,1
9c948492-f54e-11ea-a3f0-a45e60e78b29,003A000001E7AvuIAF,003A000001xhEgeIAE,knows,None
9c9485be-f54e-11ea-a3f0-a45e60e78b29,003A000001SmuOJIAZ,003A000001ZCdXsIAL,knows,1
9c948906-f54e-11ea-a3f0-a45e60e78b29,003A000001gJLrsIAG,003A000001CILrIIAX,knows,4
9c948c08-f54e-11ea-a3f0-a45e60e78b29,003A000001t3fRNIAY,003A000001oA4olIAC,knows,2
9c948d66-f54e-11ea-a3f0-a45e60e78b29,0032K00002CmbkrQAB,003A000001zc1JvIAI,knows,None
9c948e9c-f54e-11ea-a3f0-a45e60e78b29,003A00000215gJXIAY,003A000001sluTrIAI,knows,None
9c948fbe-f54e-11ea-a3f0-a45e60e78b29,003A000001LOApuIAH,003A000001JM8WfIAL,knows,1
9c9490e0-f54e-11ea-a3f0-a45e60e78b29,003A000001h0m0mIAA,003A000001ZLyfyIAD,knows,1
9c9491c6-f54e-11ea-a3f0-a45e60e78b29,003A000001hqK6lIAE,003A000001Rv72mIAB,knows,1
9c9492f2-f54e-11ea-a3f0-a45e60e78b29,003A000001BE4Q6IAL,003A00000238q22IAA,knows,None
9c949414-f54e-11ea-a3f0-a45e60e78b29,003A000001slxSnIAI,003A000001hqVl4IAE,knows,1
9c94954a-f54e-11ea-a3f0-a45e60e78b29,003A000001iHcJaIAK,003A000001FBohgIAD,knows,5
9c9496a8-f54e-11ea-a3f0-a45e60e78b29,003A000001slxcwIAA,003A000001vzi5zIAA,knows,None
9c9497a2-f54e-11ea-a3f0-a45e60e78b29,003A000001rhiBXIAY,003A000001jPoleIAC,knows,1
9c9498e2-f54e-11ea-a3f0-a45e60e78b29,003A000001pVVlOIAW,003A000001LMrATIA1,knows,1
9c949bbc-f54e-11ea-a3f0-a45e60e78b29,0032K00002AjKtsQAF,003A0000020Z2xfIAC,knows,None
9c949d56-f54e-11ea-a3f0-a45e60e78b29,003A0000023Zov0IAC,003A0000021bxaPIAQ,knows,None
9c949e46-f54e-11ea-a3f0-a45e60e78b29,003A000001OyvvoIAB,003A000001wo81jIAA,knows,1
9c949efa-f54e-11ea-a3f0-a45e60e78b29,003A000001TsBdnIAF,003A000001xhu9JIAQ,knows,None
9c949fa4-f54e-11ea-a3f0-a45e60e78b29,003A0000012Uxj1IAC,003A000001slx8iIAA,knows,None
9c94a044-f54e-11ea-a3f0-a45e60e78b29,003A000001vzupKIAQ,003A000001GKtTwIAL,knows,1
9c94a0e4-f54e-11ea-a3f0-a45e60e78b29,003A000001yleqGIAQ,003A000000yMvTnIAK,knows,2
9c94a3d2-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVhFIAX,003A000001slfUBIAY,knows,1
9c94a4ae-f54e-11ea-a3f0-a45e60e78b29,003A0000013EYMGIA4,003A000001GLoHDIA1,knows,2
9c94a54e-f54e-11ea-a3f0-a45e60e78b29,003A0000020pHjAIAU,003A000001zyO2ZIAU,knows,None
9c94a5f8-f54e-11ea-a3f0-a45e60e78b29,003A000001dN0gwIAC,003A000001UQmc2IAD,knows,1
9c94a6a2-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVb3IAH,003A000001t4fMeIAI,knows,None
9c94a742-f54e-11ea-a3f0-a45e60e78b29,003A000001zW0w7IAC,003A000001wWGZYIA4,knows,None
9c94a7e2-f54e-11ea-a3f0-a45e60e78b29,003A000001rjrXVIAY,003A000001VtAoBIAV,knows,1
9c94a882-f54e-11ea-a3f0-a45e60e78b29,003A000001t4aIkIAI,003A000001lNkzYIAS,knows,1
9c94a922-f54e-11ea-a3f0-a45e60e78b29,003A000001HJAYzIAP,003A000001qENYQIA4,knows,3
9c94a9c2-f54e-11ea-a3f0-a45e60e78b29,003A000001Zez1eIAB,003A000001kmOZmIAM,knows,1
9c94aa62-f54e-11ea-a3f0-a45e60e78b29,003A000001muw4EIAQ,0032K00002G3e02QAB,knows,None
9c94ab02-f54e-11ea-a3f0-a45e60e78b29,003A000001YY8mFIAT,003A000001efybFIAQ,knows,3
9c94ab98-f54e-11ea-a3f0-a45e60e78b29,003A000001qe3PhIAI,003A0000010f02uIAA,knows,1
9c94ac38-f54e-11ea-a3f0-a45e60e78b29,003A000001g7om5IAA,003A000001KDVPFIA5,knows,1
9c94acd8-f54e-11ea-a3f0-a45e60e78b29,003A0000020pHjAIAU,003A000001AjY1lIAF,knows,1
9c94ad6e-f54e-11ea-a3f0-a45e60e78b29,0032K00002Ajs5lQAB,003A000001xg5qrIAA,knows,1
9c94ae0e-f54e-11ea-a3f0-a45e60e78b29,003A000001SopEGIAZ,003A000001jearjIAA,knows,1
9c94aeae-f54e-11ea-a3f0-a45e60e78b29,003A000001pVivfIAC,003A0000024nW5FIAU,knows,None
9c94af4e-f54e-11ea-a3f0-a45e60e78b29,003A000001sln49IAA,003A000001woudQIAQ,knows,None
9c94b020-f54e-11ea-a3f0-a45e60e78b29,003A000001fNiUSIA0,003A000001qesiKIAQ,knows,1
9c94b0c0-f54e-11ea-a3f0-a45e60e78b29,003A000001fYTvnIAG,003A000001UQ8mgIAD,knows,1
9c94b156-f54e-11ea-a3f0-a45e60e78b29,003A000001Dy9y1IAB,003A000001C1uSjIAJ,knows,2
9c94b1ec-f54e-11ea-a3f0-a45e60e78b29,003A000001p6KVHIA2,003A000001KDVPcIAP,knows,1
9c94b28c-f54e-11ea-a3f0-a45e60e78b29,003A000001t4VMpIAM,003A000001KDVWXIA5,knows,None
9c94b32c-f54e-11ea-a3f0-a45e60e78b29,003A000001lNYMdIAO,003A000001OeJSNIA3,knows,3
9c94b3cc-f54e-11ea-a3f0-a45e60e78b29,003A000001jebRMIAY,003A000001zWg6sIAC,knows,None
9c94b46c-f54e-11ea-a3f0-a45e60e78b29,003A000001Vpk5jIAB,003A0000022CXAnIAO,knows,None
9c94b502-f54e-11ea-a3f0-a45e60e78b29,003A000001xeLeVIAU,003A000001jfo77IAA,knows,2
9c94b5a2-f54e-11ea-a3f0-a45e60e78b29,003A000001fYTvnIAG,003A000001fOyFiIAK,knows,5
9c94b638-f54e-11ea-a3f0-a45e60e78b29,003A000001Soz3GIAR,003A000001KDVdJIAX,knows,1
9c94b6ce-f54e-11ea-a3f0-a45e60e78b29,003A000001hCgWhIAK,003A000001uCTOZIA4,knows,1
9c94b764-f54e-11ea-a3f0-a45e60e78b29,003A000001nyiupIAA,003A000001nbECVIA2,knows,1
9c94b804-f54e-11ea-a3f0-a45e60e78b29,003A000001nVOs6IAG,003A0000014Z6P0IAK,knows,1
9c94b89a-f54e-11ea-a3f0-a45e60e78b29,003A000001hpFzyIAE,003A000001FkoymIAB,knows,3
9c94b93a-f54e-11ea-a3f0-a45e60e78b29,003A000001zVzZlIAK,003A000001lNMGsIAO,knows,1
9c94b9d0-f54e-11ea-a3f0-a45e60e78b29,003A0000021b9wiIAA,003A000001riSDVIA2,knows,1
9c94ba70-f54e-11ea-a3f0-a45e60e78b29,003A000000tMELEIA4,003A000002939dkIAA,knows,None
9c94bb10-f54e-11ea-a3f0-a45e60e78b29,003A000001ER6fVIAT,0032K00002IBY7tQAH,knows,None
9c94bba6-f54e-11ea-a3f0-a45e60e78b29,003A000001t4f6fIAA,003A00000292mpTIAQ,knows,None
9c94bc46-f54e-11ea-a3f0-a45e60e78b29,003A000001wWKrNIAW,003A000001kJCbXIAW,knows,1
9c94bce6-f54e-11ea-a3f0-a45e60e78b29,003A000001nyYKUIA2,003A000001yjR0EIAU,knows,1
9c94bd7c-f54e-11ea-a3f0-a45e60e78b29,0032K00002Du1KIQAZ,003A00000215GgAIAU,knows,2
9c94be1c-f54e-11ea-a3f0-a45e60e78b29,003A000000yMvRmIAK,003A000001hpCYzIAM,knows,1
9c94beb2-f54e-11ea-a3f0-a45e60e78b29,003A000001iu48lIAA,0032K00002G7UjlQAF,knows,None
9c94bf52-f54e-11ea-a3f0-a45e60e78b29,003A000001t3qr9IAA,003A000001Ed0fcIAB,knows,1
9c94bfe8-f54e-11ea-a3f0-a45e60e78b29,003A000001fFrv5IAC,003A000001zVzdyIAC,knows,1
9c94c088-f54e-11ea-a3f0-a45e60e78b29,003A000001CJwyKIAT,003A000001A8EFWIA3,knows,1
9c94c11e-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVaMIAX,003A000001zW3z8IAC,knows,None
9c94c1be-f54e-11ea-a3f0-a45e60e78b29,003A000001knFXwIAM,003A000001KDVgtIAH,knows,2
9c94c254-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVWbIAP,0032K00002MctMfQAJ,knows,None
9c94c2f4-f54e-11ea-a3f0-a45e60e78b29,003A000001Ed0m8IAB,003A000001QeRZpIAN,knows,2
9c94c394-f54e-11ea-a3f0-a45e60e78b29,003A000001KDVaMIAX,003A000001Ed0ZTIAZ,knows,4
9c94c434-f54e-11ea-a3f0-a45e60e78b29,003A000001UQCYAIA5,003A000001kI9nYIAS,knows,2
9c94c4ca-f54e-11ea-a3f0-a45e60e78b29,003A000001hrXiMIAU,003A000001pUc4ZIAS,knows,0
9c94c56a-f54e-11ea-a3f0-a45e60e78b29,003A000001xhEgcIAE,003A000001m9LxYIAU,knows,5
9c94c600-f54e-11ea-a3f0-a45e60e78b29,003A000001OyvvoIAB,003A000001iw4XrIAI,knows,1
9c94c696-f54e-11ea-a3f0-a45e60e78b29,003A000001iW5GaIAK,003A000001KDVg8IAH,knows,1
